season,team,srs,bradley_terry,games,total_margin
2023,ORL,-2.3886844708121764,-0.31706471617353965,82,-210.0
2023,PHI,4.373100167267929,0.6398854827946042,82,354.0
2023,PHX,2.0797599419797184,0.19688647273840507,82,170.0
2023,POR,-3.964375202137327,-0.3779346225765376,82,-329.0
2023,SA,-9.817513317673356,-0.9306428673421464,82,-823.0
2023,SAC,2.3016637048196977,0.3065116843003073,82,217.0
2023,TOR,1.591223707675705,0.025345547515390275,82,121.0
2023,UTAH,-1.0269008020279091,-0.1885047449857292,82,-77.0
2023,WSH,-1.0570539164190889,-0.2589678691621274,82,-99.0
2024,ATL,-2.3770495020138798,-0.2668763864301954,82,-179.0
2024,BKN,-3.020513552083483,-0.4631922616819049,82,-237.0
2024,BOS,10.744763909859701,1.1419678360756411,82,930.0
2024,CHA,-10.117351362056002,-1.028262520851084,82,-840.0
2024,CHI,-1.7652338781411092,-0.13286385319161,82,-118.0
2024,CLE,1.9768619182901737,0.295128220259482,82,198.0
2024,DAL,2.2984002195854845,0.463490892759047,82,181.0
2024,DEN,5.227230832334524,0.8138629285235889,82,431.0
2024,DET,-9.060248102232455,-1.456708786246175,82,-747.0
2024,GS,2.766690148503551,0.29067323729498906,82,214.0
2024,HOU,1.239484074006403,0.04218761279681435,82,92.0
2024,IND,2.751338034169615,0.27124781343972953,82,250.0
2024,LAC,3.4110434601244215,0.5282496903748881,82,269.0
2024,LAL,1.073280730314605,0.3530016713762036,82,49.0
2024,MEM,-6.568511266959039,-0.6445145702532267,82,-574.0
2024,MIA,1.0959553360744545,0.1741485288730656,82,144.0
2024,MIL,2.444059722223167,0.36825770741472774,82,215.0
2024,MIN,6.384586008174258,0.7701462823016495,82,529.0
2024,NO,4.460441376455642,0.4299868993806391,82,362.0
2024,NY,4.356326468361749,0.43031860281411116,82,376.0
2024,OKC,7.3612907015989055,0.8239445199397335,82,608.0
2024,ORL,1.4766313796780466,0.23658274112419045,82,166.0
2024,PHI,2.507463392780083,0.23792385997216164,82,250.0
2024,PHX,3.077379055857416,0.41721798487075695,82,251.0
2024,POR,-8.285793168866396,-0.9316544062365215,82,-740.0
2024,SA,-5.797559602906974,-0.8713102518040237,82,-532.0
2024,SAC,2.2934029816303356,0.32914556040380155,82,143.0
2024,TOR,-6.445216952103983,-0.8153234869556868,82,-528.0
2024,UTAH,-4.215689068361582,-0.40110308466050903,82,-401.0
2024,WSH,-9.29346329429763,-1.4056729816842835,82,-762.0
2025,ATL,-1.4116876666474734,-0.06861405371783841,82,-93.0
2025,BKN,-6.949557981268,-0.737399027350026,82,-583.0
2025,BOS,8.282842237667603,0.9504920339676525,82,747.0
2025,CHA,-9.104359187365745,-1.139805280891908,82,-747.0
2025,CHI,-1.825990261953838,-0.1192343897840022,82,-128.0
2025,CLE,8.805884400692824,1.1402710257137254,82,782.0
2025,DAL,-0.7405004790820292,-0.05220688417184269,82,-98.0
2025,DEN,3.9665071627826016,0.44945951386440935,82,319.0
2025,DET,1.7335820789175926,0.1404319562216114,82,156.0
2025,GS,3.5570855699737582,0.3672530972259179,82,271.0
2025,HOU,4.964833044623927,0.5823624986474457,82,370.0
2025,IND,1.6798741357970424,0.38910152925361335,82,183.0
2025,LAC,4.840681439950201,0.46515576412794934,82,382.0
2025,LAL,1.4493910075282297,0.4479600958627888,82,100.0
2025,MEM,4.792562090123983,0.345276879352674,82,398.0
2025,MIA,0.10926464612219815,-0.22583950392249,82,46.0
2025,MIL,2.1205844549644657,0.3068844450081954,82,203.0
2025,MIN,5.147454644342238,0.4140102184434207,82,410.0
2025,NO,-8.589597415106645,-0.9462645113475275,82,-773.0
2025,NY,3.5886592267031685,0.44961292409792125,82,336.0
2025,OKC,12.701883251453953,1.429420385055972,82,1055.0
2025,ORL,-0.697448412844678,-0.05422553544316389,82,-10.0
2025,PHI,-6.290432075531339,-0.8572634180270701,82,-511.0
2025,PHX,-2.5539886299645045,-0.20545264806609523,82,-246.0
2025,POR,-2.6647781057599427,-0.21862654336438767,82,-244.0
2025,SA,-2.4498516547084415,-0.3123738148246366,82,-226.0
2025,SAC,0.5844821760720795,-0.03444114373089006,82,39.0
2025,TOR,-4.398472753326332,-0.5505667261286138,82,-352.0
2025,UTAH,-8.514041577570833,-1.1780838851561428,82,-766.0
2025,WSH,-12.134865366586059,-1.1772950009166614,82,-1020.0
